level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	20	5	1718	1102	94	26	91	100.20
5	1	1	1	20	6	1899	1100	54	23	93	0.00
5	1	1	1	20	7	2146	1092	86	24	96	200.40
5	1	1	1	20	8	2338	1086	34	25	96	28
4	1	1	1	21	0	127	1129	2246	105	-1	
5	1	1	1	21	1	127	1180	73	54	0	43
5	1	1	1	21	2	235	1181	118	47	0	3004
5	1	1	1	21	3	430	1179	154	28	90	LSOD4174
5	1	1	1	21	4	736	1170	257	29	0	06/27NS100ML
5	1	1	1	21	5	1604	1149	15	26	96	3
5	1	1	1	21	6	1735	1144	79	26	96	47.00
5	1	1	1	21	7	1899	1142	54	24	95	0.00
5	1	1	1	21	8	2152	1134	80	25	94	141.00
5	1	1	1	21	9	2358	1129	15	23	95	5
4	1	1	1	22	0	134	1163	2241	141	-1	
5	1	1	1	22	1	134	1214	49	90	34	i
5	1	1	1	22	2	224	1222	339	46	0	9018PTDS915
5	1	1	1	22	3	737	1210	298	31	0	05/302MLDS2ML
5	1	1	1	22	4	1605	1193	16	25	96	5
5	1	1	1	22	5	1755	1184	200	29	0	7.000.00
5	1	1	1	22	6	2166	1163	68	51	95	35.00
5	1	1	1	22	7	2359	1171	16	24	96	5
4	1	1	1	23	0	109	1214	2266	104	-1	
5	1	1	1	23	1	109	1272	247	46	0	Rerapiit3004
5	1	1	1	23	2	433	1267	60	26	96	CSF
5	1	1	1	23	3	738	1253	298	31	0	04/30SMLDSSML
5	1	1	1	23	4	1606	1235	16	25	96	3
5	1	1	1	23	5	1741	1229	75	27	96	10.00
5	1	1	1	23	6	1901	1218	55	48	82	0.00
5	1	1	1	23	7	2167	1219	69	25	95	30.00
5	1	1	1	23	8	2361	1214	14	24	95	5
4	1	1	1	24	0	130	1256	2318	118	-1	
5	1	1	1	24	1	130	1307	58	67	44	ee
5	1	1	1	24	2	232	1307	326	45	0	f3004-102009
5	1	1	1	24	3	739	1295	328	31	0	03/3010MLDS10ML
5	1	1	1	24	4	1608	1278	15	24	96	3
5	1	1	1	24	5	1741	1269	217	29	0	15,000.00
5	1	1	1	24	6	2167	1262	70	24	94	45.00
5	1	1	1	24	7	2361	1256	87	28	31	a
4	1	1	1	25	0	109	1353	132	32	-1	
5	1	1	1	25	1	109	1353	132	32	3	Bays
4	1	1	1	26	0	106	1455	2268	113	-1	
5	1	1	1	26	1	106	1497	165	71	0	Peat
5	1	1	1	26	2	1631	1472	191	29	0	SUBTOTAL
5	1	1	1	26	3	2246	1455	128	27	42	1826.55
4	1	1	1	27	0	108	1489	2267	108	-1	
5	1	1	1	27	1	108	1557	16	34	22	ij
5	1	1	1	27	2	137	1534	16	58	42	i
5	1	1	1	27	3	164	1545	38	51	2	yf,
5	1	1	1	27	4	219	1532	98	65	55	TAX
5	1	1	1	27	5	327	1550	44	25	96	ON
5	1	1	1	27	6	477	1536	336	35	0	CGST%CGSTAMT
5	1	1	1	27	7	922	1524	333	35	0	SGST%SGSTAMT
5	1	1	1	27	8	1647	1505	175	29	0	DISC.AMT
5	1	1	1	27	9	2315	1489	60	25	89	0.00
4	1	1	1	28	0	108	1523	2267	108	-1	
5	1	1	1	28	1	108	1578	266	53	0	BART)0.00
5	1	1	1	28	2	533	1581	60	26	95	0.00
5	1	1	1	28	3	753	1575	61	26	95	0.00
5	1	1	1	28	4	976	1569	60	26	96	0.00
5	1	1	1	28	5	1196	1563	61	26	95	0.00
5	1	1	1	28	6	1644	1539	180	30	0	CGSTAMT
5	1	1	1	28	7	2281	1523	94	26	95	750.60
4	1	1	1	29	0	109	1558	2268	105	-1	
5	1	1	1	29	1	109	1618	266	45	0	Meh)h,1757.62
5	1	1	1	29	2	533	1612	60	26	96	2.50
5	1	1	1	29	3	735	1606	80	26	95	43.94
5	1	1	1	29	4	977	1599	60	27	96	2.50
5	1	1	1	29	5	1179	1585	77	51	78	43.94
5	1	1	1	29	6	1648	1574	177	29	0	SGSTAMT
5	1	1	1	29	7	2282	1558	95	26	96	750.60
4	1	1	1	30	0	109	1591	2269	89	-1	
5	1	1	1	30	1	109	1648	266	37	0	MSsieeteid1412.37
5	1	1	1	30	2	534	1642	60	26	96	6.00
5	1	1	1	30	3	720	1636	96	27	94	684.74
5	1	1	1	30	4	977	1631	60	25	96	6.00
5	1	1	1	30	5	1163	1625	94	26	94	684.74
5	1	1	1	30	6	1555	1608	271	32	0	ROUNDOFFAMT
5	1	1	1	30	7	2317	1591	61	27	96	0.25
4	1	1	1	31	0	112	1626	2267	108	-1	
5	1	1	1	31	1	112	1682	152	52	0	Ria
5	1	1	1	31	2	316	1679	60	26	96	0.00
5	1	1	1	31	3	535	1673	60	27	92	9.00
5	1	1	1	31	4	756	1666	61	27	95	0.00
5	1	1	1	31	5	978	1660	61	27	96	9.00
5	1	1	1	31	6	1199	1655	60	25	96	0.00
5	1	1	1	31	7	1672	1643	155	27	0	NETAMT
5	1	1	1	31	8	2251	1626	128	28	92	19728.00
4	1	1	1	32	0	113	1660	2267	100	-1	
5	1	1	1	32	1	113	1710	264	50	0	HIiusgatita,196.98
5	1	1	1	32	2	522	1692	74	51	96	14.00
5	1	1	1	32	3	740	1697	79	27	95	21.92
5	1	1	1	32	4	965	1691	75	26	87	14.00
5	1	1	1	32	5	1183	1685	76	27	94	21.92
5	1	1	1	32	6	1662	1677	166	29	0	PAIDAMT
5	1	1	1	32	7	2320	1660	60	26	88	0.00
4	1	1	1	33	0	113	1692	2267	124	-1	
5	1	1	1	33	1	113	1740	116	76	8	Hee
5	1	1	1	33	2	1589	1692	239	62	0	BALANCEAMT
5	1	1	1	33	3	2253	1695	127	28	91	19728.00
4	1	1	1	34	0	148	1748	2225	62	-1	
5	1	1	1	34	1	148	1792	49	14	0	ebias
5	1	1	1	34	2	248	1788	272	22	0	MSs
5	1	1	1	34	3	580	1796	59	2	20	ee
5	1	1	1	34	4	707	1763	619	37	0	ericilcaceienenlannennnnnCataeacaiaineEa
5	1	1	1	34	5	1406	1772	142	4	21	eS
5	1	1	1	34	6	2196	1748	177	9	20	res
4	1	1	1	35	0	113	1822	5	19	-1	
5	1	1	1	35	1	113	1822	5	19	8	t
4	1	1	1	36	0	159	1958	86	26	-1	
5	1	1	1	36	1	159	1958	86	26	0	catgalb
4	1	1	1	37	0	105	2055	182	29	-1	
5	1	1	1	37	1	105	2055	182	29	0	PERS
4	1	1	1	38	0	109	2075	178	32	-1	
5	1	1	1	38	1	109	2075	178	32	0	toe
4	1	1	1	39	0	109	2104	179	24	-1	
5	1	1	1	39	1	109	2104	179	24	0	eerh(eblecalctWhl
4	1	1	1	40	0	111	2091	1514	78	-1	
5	1	1	1	40	1	111	2127	178	42	0	teeth
5	1	1	1	40	2	1599	2091	26	2	35	7
4	1	1	1	41	0	106	2280	187	46	-1	
5	1	1	1	41	1	106	2285	25	23	38	ae
5	1	1	1	41	2	160	2285	49	41	34	ers
5	1	1	1	41	3	239	2280	54	14	26	HP
4	1	1	1	42	0	106	2407	173	41	-1	
5	1	1	1	42	1	106	2407	173	41	0	aUfegddaey
4	1	1	1	43	0	112	2527	172	72	-1	
5	1	1	1	43	1	112	2550	107	48	13	AMS
5	1	1	1	43	2	236	2527	17	68	0	t
4	1	1	1	44	0	114	2642	190	23	-1	
5	1	1	1	44	1	114	2645	107	20	0	aaisteak
5	1	1	1	44	2	273	2642	31	19	28	Bi
4	1	1	1	45	0	117	2660	188	24	-1	
5	1	1	1	45	1	117	2664	86	20	0	SEieed
5	1	1	1	45	2	282	2660	23	22	22	int
4	1	1	1	46	0	110	2790	180	38	-1	
5	1	1	1	46	1	110	2802	36	24	53	ay
5	1	1	1	46	2	172	2794	87	34	16	Vee
5	1	1	1	46	3	282	2790	8	26	21	i
