level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	25	4	1770	1397	60	26	96	7.00
5	1	1	1	25	5	1915	1394	55	24	93	0.00
5	1	1	1	25	6	2179	1385	70	25	92	35.00
5	1	1	1	25	7	2374	1380	15	24	96	5
4	1	1	1	26	0	115	1422	2276	109	-1	
5	1	1	1	26	1	115	1478	393	53	0	Beraiii3003CSF
5	1	1	1	26	2	752	1466	298	31	0	04/30SMLDSSML
5	1	1	1	26	3	1621	1445	15	25	96	3
5	1	1	1	26	4	1754	1437	217	29	0	10.00.00
5	1	1	1	26	5	2181	1427	70	25	96	30.00
5	1	1	1	26	6	2375	1422	16	24	96	5
4	1	1	1	27	0	104	1464	2288	111	-1	
5	1	1	1	27	1	104	1518	468	57	0	Hitaaiit300a102009
5	1	1	1	27	2	753	1507	329	33	0	03/3010MLDS10ML
5	1	1	1	27	3	1622	1488	16	25	96	3
5	1	1	1	27	4	1756	1479	216	30	0	45.000.00
5	1	1	1	27	5	2181	1470	70	24	83	45.00
5	1	1	1	27	6	2376	1464	16	24	95	5
4	1	1	1	28	0	117	1609	96	14	-1	
5	1	1	1	28	1	117	1612	4	11	0	)
5	1	1	1	28	2	210	1609	3	12	10	a
4	1	1	1	29	0	104	1646	168	59	-1	
5	1	1	1	29	1	104	1654	59	32	29	ie
5	1	1	1	29	2	194	1646	26	59	38	i
4	1	1	1	30	0	109	1634	2271	97	-1	
5	1	1	1	30	1	109	1695	26	36	0	a
5	1	1	1	30	2	149	1690	10	37	44	i
5	1	1	1	30	3	167	1709	17	20	28	Pe
5	1	1	1	30	4	202	1683	12	41	45	4
5	1	1	1	30	5	224	1677	10	28	60	i
5	1	1	1	30	6	256	1634	2124	90	34	eae
4	1	1	1	31	0	109	1662	2280	108	-1	
5	1	1	1	31	1	109	1713	166	57	0	1B
5	1	1	1	31	2	1646	1662	191	58	0	SUBTOTAL
5	1	1	1	31	3	2262	1662	127	28	89	19109.20
4	1	1	1	32	0	110	1683	2281	120	-1	
5	1	1	1	32	1	105	1769	83	37	0	ethit
5	1	1	1	32	2	215	1747	172	48	0	AHSTAXON
5	1	1	1	32	3	493	1750	336	36	0	CGST%CGSTAMT
5	1	1	1	32	4	937	1737	333	35	0	SGST%SGSTAMT
5	1	1	1	32	5	1663	1715	176	29	0	DISC.AMT
5	1	1	1	32	6	2331	1683	60	52	84	0.00
4	1	1	1	33	0	110	1731	2282	115	-1	
5	1	1	1	33	1	110	1802	279	44	0	ABRHHH,,-0.00
5	1	1	1	33	2	548	1796	60	27	96	0.00
5	1	1	1	33	3	769	1790	60	25	96	0.00
5	1	1	1	33	4	991	1782	60	26	89	0.00
5	1	1	1	33	5	1212	1775	59	26	96	0.00
5	1	1	1	33	6	1660	1749	180	30	0	CGSTAMT
5	1	1	1	33	7	2297	1731	95	26	88	783.78
4	1	1	1	34	0	105	1765	2288	119	-1	
5	1	1	1	34	1	105	1836	113	48	25	HEE
5	1	1	1	34	2	246	1819	144	53	0	i10322.99
5	1	1	1	34	3	549	1827	60	27	91	2.50
5	1	1	1	34	4	753	1819	77	27	94	58.08
5	1	1	1	34	5	992	1813	60	26	66	2.50
5	1	1	1	34	6	1196	1806	76	26	94	58.08
5	1	1	1	34	7	1663	1770	178	53	0	SGSTAMT
5	1	1	1	34	8	2298	1765	95	26	93	783.78
4	1	1	1	35	0	109	1799	2284	108	-1	
5	1	1	1	35	1	109	1864	282	43	0	AIBGaeii91729.65
5	1	1	1	35	2	550	1858	60	25	96	6.00
5	1	1	1	35	3	736	1851	96	26	94	703.78
5	1	1	1	35	4	993	1843	61	26	96	6.00
5	1	1	1	35	5	1180	1836	93	26	93	703.78
5	1	1	1	35	6	1571	1818	270	31	0	ROUNDOFFAMT
5	1	1	1	35	7	2334	1799	59	26	89	0.24
4	1	1	1	36	0	110	1833	2284	102	-1	
5	1	1	1	36	1	110	1894	282	41	0	SBekeii0.00
5	1	1	1	36	2	552	1887	59	27	95	9.00
5	1	1	1	36	3	772	1881	61	25	96	0.00
5	1	1	1	36	4	995	1861	60	52	93	9.00
5	1	1	1	36	5	1215	1866	59	27	96	0.00
5	1	1	1	36	6	1688	1840	155	52	0	NETAMT
5	1	1	1	36	7	2264	1833	130	28	92	20677.00
4	1	1	1	37	0	110	1867	2286	119	-1	
5	1	1	1	37	1	110	1936	82	50	23	teal
5	1	1	1	37	2	211	1924	17	59	71	i
5	1	1	1	37	3	248	1925	145	42	0	ili156.56
5	1	1	1	37	4	537	1918	74	26	78	14.00
5	1	1	1	37	5	755	1911	79	27	94	21.92
5	1	1	1	37	6	980	1904	75	26	94	14.00
5	1	1	1	37	7	1199	1897	77	26	96	21.92
5	1	1	1	37	8	1679	1886	165	28	0	PAIDAMT
5	1	1	1	37	9	2336	1867	60	26	95	0.00
4	1	1	1	38	0	114	1892	2283	127	-1	
5	1	1	1	38	1	114	1970	19	49	36	4)
5	1	1	1	38	2	152	1967	123	41	0	Tatil
5	1	1	1	38	3	1605	1920	240	31	0	BALANCEAMT
5	1	1	1	38	4	2267	1892	130	49	91	20677.00
4	1	1	1	39	0	143	2369	153	50	-1	
5	1	1	1	39	1	143	2374	45	30	9	et
5	1	1	1	39	2	216	2371	14	48	53	i
5	1	1	1	39	3	286	2369	10	27	0	i
4	1	1	1	40	0	154	2716	154	37	-1	
5	1	1	1	40	1	154	2716	154	37	0	eMeessthatili
4	1	1	1	41	0	195	2739	112	29	-1	
5	1	1	1	41	1	195	2739	46	29	26	3H)
5	1	1	1	41	2	298	2747	9	7	0	b
4	1	1	1	42	0	108	2752	193	38	-1	
5	1	1	1	42	1	108	2752	193	38	0	PARTBAPRIe
4	1	1	1	43	0	104	2861	209	67	-1	
5	1	1	1	43	1	104	2861	209	67	32	Baa
