level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	21	1	157	1121	315	19	0	AMITAX100MGINJECTION
5	1	1	1	21	2	610	1121	344	24	0	04/11/2025L465011Apr-27
5	1	1	1	21	3	1089	1104	77	46	62	1VIAL
5	1	1	1	21	4	1237	1104	55	46	96	36.00
5	1	1	1	21	5	1368	1121	56	19	90	36.00
4	1	1	1	22	0	157	1155	1267	46	-1	
5	1	1	1	22	1	157	1159	371	18	0	DEXSTROSE2107SDOMICLELUIL)
5	1	1	1	22	2	610	1173	344	18	0	04/11/202530250779Feb-28
5	1	1	1	22	3	1052	1155	111	46	13	1BOTILE
5	1	1	1	22	4	1237	1155	55	46	14	Suet)
5	1	1	1	22	5	1368	1173	56	18	90	37.36
4	1	1	1	23	0	157	1189	103	18	-1	
5	1	1	1	23	1	157	1189	103	18	91	AMANTA
4	1	1	1	24	0	1151	1226	141	19	-1	
5	1	1	1	24	1	1151	1227	8	17	92	1
5	1	1	1	24	2	1239	1226	53	19	89	17.58
4	1	1	1	25	0	157	1240	1267	35	-1	
5	1	1	1	25	1	157	1241	336	18	0	KENADION0.5MLINJECTION
5	1	1	1	25	2	610	1240	550	35	0	O4/11/2025TPMDAKS03Mar27rns
5	1	1	1	25	3	1370	1241	54	18	92	17.58
4	1	1	1	26	0	157	1290	1267	47	-1	
5	1	1	1	26	1	157	1294	371	19	0	DEXTROSEs02550OMICIELUIL)
5	1	1	1	26	2	610	1308	347	19	0	04/11/202530250779Mar-28
5	1	1	1	26	3	1052	1291	113	45	8	BOTTLE
5	1	1	1	26	4	1237	1290	55	47	22	Suet)
5	1	1	1	26	5	1368	1308	56	19	95	37.36
4	1	1	1	27	0	157	1325	103	17	-1	
5	1	1	1	27	1	157	1325	103	17	87	AMANTA
4	1	1	1	28	0	157	1362	1267	32	-1	
5	1	1	1	28	1	157	1362	800	32	0	DEXTROSE10%SOOMLIVELUID95/11/202530250779Mar-28
5	1	1	1	28	2	1049	1362	375	32	0	2pomme72a4.79
4	1	1	1	29	0	157	1392	103	18	-1	
5	1	1	1	29	1	157	1392	103	18	91	AMANTA
4	1	1	1	30	0	157	1412	1267	46	-1	
5	1	1	1	30	1	157	1429	315	19	0	AMITAX100MGINJECTION
5	1	1	1	30	2	610	1429	344	24	0	0S/11/2025LA6S011Apr-27
5	1	1	1	30	3	1089	1412	77	46	63	1VIAL
5	1	1	1	30	4	1237	1412	55	46	96	36.00
5	1	1	1	30	5	1368	1429	56	19	86	36.00
4	1	1	1	31	0	158	1467	1132	18	-1	
5	1	1	1	31	1	158	1467	393	18	0	STERILEWATERFORINJECTIONS
5	1	1	1	31	2	1226	1467	64	18	94	107.61
4	1	1	1	32	0	157	1463	1265	52	-1	
5	1	1	1	32	1	157	1497	148	18	9	SOOM
5	1	1	1	32	2	610	1481	342	18	0	05/11/20251H253397Jun-28
5	1	1	1	32	3	1089	1463	77	46	70	LVIAL
5	1	1	1	32	4	1358	1481	64	18	94	107.61
4	1	1	1	33	0	157	1534	1267	23	-1	
5	1	1	1	33	1	157	1534	276	23	0	AQUAPLUSNS100MLIV
5	1	1	1	33	2	610	1534	335	19	0	05/11/20252501041333Jul-27
5	1	1	1	33	3	1052	1534	240	19	0	1BOTTLE44,90
5	1	1	1	33	4	1368	1534	56	19	89	44,90
4	1	1	1	34	0	157	1571	1267	19	-1	
5	1	1	1	34	1	157	1571	797	19	0	AMINOVENINEANT10%100MLIV05/11/202516TM2603Oct-26
5	1	1	1	34	2	1089	1572	335	18	0	1VIAL-672.00672.00
4	1	1	1	35	0	158	1609	1266	22	-1	
5	1	1	1	35	1	158	1609	296	19	0	SMOFLIPID20%250MLIV
5	1	1	1	35	2	610	1609	335	18	0	05/11/202516T11802Jul-26
5	1	1	1	35	3	1052	1609	372	22	0	1BOTTLE1,098.001,098.00
4	1	1	1	36	0	1151	1647	139	18	-1	
5	1	1	1	36	1	1151	1647	7	18	95	1
5	1	1	1	36	2	1237	1647	53	18	93	32.81
4	1	1	1	37	0	157	1660	1265	35	-1	
5	1	1	1	37	1	157	1661	327	18	0	MULTIMIN10MLINJECTION
5	1	1	1	37	2	610	1660	550	35	0	O5/11/2025M25A63May26n
5	1	1	1	37	3	1368	1661	54	18	90	32.81
4	1	1	1	38	0	157	1711	1267	46	-1	
5	1	1	1	38	1	157	1714	371	19	0	(plseesatestsMeSSEOSTEINEOD
5	1	1	1	38	2	610	1728	344	19	0	06/11/202530250779-Feb-28
5	1	1	1	38	3	1052	1711	111	46	28	BOTTLE
5	1	1	1	38	4	1237	1714	55	18	23	Bue
5	1	1	1	38	5	1368	1729	56	18	92	37.36
4	1	1	1	39	0	157	1745	103	18	-1	
5	1	1	1	39	1	157	1745	103	18	89	AMANTA
4	1	1	1	40	0	157	1781	1267	19	-1	
5	1	1	1	40	1	157	1781	797	19	0	AMINOVENINFANT10%100MLIV06/11/202516TM2603Oct-26
5	1	1	1	40	2	1089	1782	335	18	0	LVIAL-672.00-672.00
4	1	1	1	41	0	158	1819	1266	22	-1	
5	1	1	1	41	1	158	1819	296	19	0	SMOFLIPID20%250MLIV
5	1	1	1	41	2	610	1819	335	19	0	06/11/202516TT1802Ful-26
5	1	1	1	41	3	1052	1819	372	22	0	1BOTTLE1,098.001,098.00
4	1	1	1	42	0	1078	1888	135	19	-1	
5	1	1	1	42	1	1078	1888	135	19	0	Page10of33
4	1	1	1	43	0	1077	1894	298	37	-1	
5	1	1	1	43	1	1077	1894	298	37	0	PrintedOn19/1/2025-1614
