level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	5	4	5	1365	611	56	19	95	73.60
4	1	1	5	5	0	157	644	1264	33	-1	
5	1	1	5	5	1	157	649	378	18	0	BLOODSUGARBYGLUCOMETER.
5	1	1	5	5	2	939	644	90	33	93	14/11/25
5	1	1	5	5	3	1110	649	47	18	82	1No
5	1	1	5	5	4	1230	644	59	33	96	80.00
5	1	1	5	5	5	1365	648	56	19	92	73.60
4	1	1	5	6	0	157	681	1264	33	-1	
5	1	1	5	6	1	157	686	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	6	2	939	686	85	18	95	14/11/25
5	1	1	5	6	3	1110	686	47	18	90	1No
5	1	1	5	6	4	1230	681	59	33	95	80.00
5	1	1	5	6	5	1365	686	56	18	93	73.60
4	1	1	5	7	0	157	719	1264	33	-1	
5	1	1	5	7	1	157	723	378	19	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	7	2	939	719	90	33	95	14/11/25
5	1	1	5	7	3	1110	724	47	18	91	1No
5	1	1	5	7	4	1230	719	59	32	96	80.00
5	1	1	5	7	5	1365	723	56	19	95	73.60
4	1	1	5	8	0	157	756	1264	33	-1	
5	1	1	5	8	1	157	761	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	8	2	939	756	87	33	95	14/11/25
5	1	1	5	8	3	1110	761	47	18	91	1No
5	1	1	5	8	4	1230	756	59	33	96	80.00
5	1	1	5	8	5	1365	761	56	18	93	73.60
4	1	1	5	9	0	157	793	1264	33	-1	
5	1	1	5	9	1	157	798	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	9	2	939	793	87	33	96	15/11/25
5	1	1	5	9	3	1108	798	49	18	89	2No
5	1	1	5	9	4	1223	793	66	33	94	160.00
5	1	1	5	9	5	1354	798	67	18	94	147.20
4	1	1	5	10	0	157	831	1264	33	-1	
5	1	1	5	10	1	157	836	378	18	0	BLOODSUGARBYGLUCOMETER.
5	1	1	5	10	2	939	831	90	33	95	15/11/25
5	1	1	5	10	3	1108	836	49	18	91	2No
5	1	1	5	10	4	1223	831	66	33	95	160.00
5	1	1	5	10	5	1354	836	67	18	93	147.20
4	1	1	5	11	0	157	868	1264	33	-1	
5	1	1	5	11	1	157	873	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	11	2	939	868	90	33	95	16/11/25
5	1	1	5	11	3	1110	873	47	18	90	1No
5	1	1	5	11	4	1230	868	59	33	95	80.00
5	1	1	5	11	5	1365	873	56	18	90	73.60
4	1	1	5	12	0	157	906	1264	31	-1	
5	1	1	5	12	1	157	910	378	19	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	12	2	939	910	85	18	96	16/11/25
5	1	1	5	12	3	1111	911	46	17	7	INo
5	1	1	5	12	4	1230	906	59	31	96	80.00
5	1	1	5	12	5	1365	910	56	18	89	73.60
4	1	1	5	13	0	157	943	1264	33	-1	
5	1	1	5	13	1	157	948	378	18	0	BLOODSUGARBYGLUCOMETER.
5	1	1	5	13	2	939	947	86	19	96	16/11/25
5	1	1	5	13	3	1108	948	49	18	90	2No
5	1	1	5	13	4	1222	943	67	33	96	160.00
5	1	1	5	13	5	1354	948	67	18	94	147.20
4	1	1	5	14	0	157	980	1264	33	-1	
5	1	1	5	14	1	157	985	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	14	2	939	980	87	33	94	17/11/25
5	1	1	5	14	3	1108	985	49	18	69	2No
5	1	1	5	14	4	1223	980	66	33	95	160.00
5	1	1	5	14	5	1354	985	67	18	94	147.20
4	1	1	5	15	0	157	1018	1264	33	-1	
5	1	1	5	15	1	157	1023	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	15	2	939	1022	85	19	84	17/11/25
5	1	1	5	15	3	1108	1023	49	18	92	4No
5	1	1	5	15	4	1221	1018	68	33	96	320.00
5	1	1	5	15	5	1352	1023	69	18	80	294,40
4	1	1	5	16	0	157	1055	1264	33	-1	
5	1	1	5	16	1	157	1060	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	16	2	939	1055	87	33	94	17/11/25
5	1	1	5	16	3	1111	1060	46	18	89	1No
5	1	1	5	16	4	1230	1055	59	33	95	80.00
5	1	1	5	16	5	1365	1060	56	18	91	73.60
4	1	1	5	17	0	157	1093	1264	31	-1	
5	1	1	5	17	1	157	1097	378	19	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	17	2	939	1097	86	18	27	VAS
5	1	1	5	17	3	1110	1098	47	17	66	1No
5	1	1	5	17	4	1230	1093	59	31	95	80.00
5	1	1	5	17	5	1365	1097	56	18	90	73.60
4	1	1	5	18	0	157	1130	1264	33	-1	
5	1	1	5	18	1	157	1135	378	18	0	BLOODSUGARBYGLUCOMETER.
5	1	1	5	18	2	939	1134	85	19	95	17/11/25
5	1	1	5	18	3	1110	1135	47	18	91	1No
5	1	1	5	18	4	1230	1130	59	33	96	80.00
5	1	1	5	18	5	1365	1135	56	18	94	73.60
4	1	1	5	19	0	153	1167	1268	33	-1	
5	1	1	5	19	1	153	1167	240	33	0	LUMBARPUNCTURE
5	1	1	5	19	2	939	1167	87	33	95	17/11/25
5	1	1	5	19	3	1111	1172	178	22	0	1No1,000.00
5	1	1	5	19	4	1352	1172	69	18	95	920.00
4	1	1	5	20	0	157	1205	1264	33	-1	
5	1	1	5	20	1	157	1209	378	19	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	20	2	939	1205	87	33	96	17/11/25
5	1	1	5	20	3	1111	1210	46	18	90	1No
5	1	1	5	20	4	1230	1205	59	33	95	80.00
5	1	1	5	20	5	1365	1209	56	19	93	73.60
4	1	1	5	21	0	157	1242	1264	33	-1	
5	1	1	5	21	1	157	1247	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	21	2	939	1242	90	33	96	18/11/25
5	1	1	5	21	3	1110	1247	47	18	89	1No
5	1	1	5	21	4	1230	1242	59	33	95	80.00
5	1	1	5	21	5	1365	1247	56	18	89	73.60
4	1	1	5	22	0	157	1279	1264	33	-1	
5	1	1	5	22	1	157	1284	378	19	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	22	2	939	1279	90	33	95	18/11/25
5	1	1	5	22	3	1111	1285	46	17	83	1No
5	1	1	5	22	4	1230	1279	59	33	96	80.00
5	1	1	5	22	5	1365	1284	56	18	54	73.600
4	1	1	5	23	0	157	1317	1264	33	-1	
5	1	1	5	23	1	157	1322	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	23	2	939	1317	90	33	96	18/11/25
5	1	1	5	23	3	1110	1322	47	18	91	1No
5	1	1	5	23	4	1230	1317	59	33	96	80.00
5	1	1	5	23	5	1365	1322	56	18	93	73.60
4	1	1	5	24	0	157	1354	1264	33	-1	
5	1	1	5	24	1	157	1359	378	18	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	24	2	939	1354	87	33	94	19/11/25
5	1	1	5	24	3	1111	1359	46	18	87	1No
5	1	1	5	24	4	1230	1354	59	33	96	80.00
5	1	1	5	24	5	1365	1359	56	18	74	73.60
4	1	1	5	25	0	157	1392	1264	33	-1	
5	1	1	5	25	1	157	1396	378	19	0	BLOODSUGARBYGLUCOMETER
5	1	1	5	25	2	939	1392	90	33	96	19/11/25
5	1	1	5	25	3	1110	1397	47	18	89	1No
5	1	1	5	25	4	1230	1392	59	33	96	80.00
5	1	1	5	25	5	1365	1396	56	19	90	73.60
4	1	1	5	26	0	148	1441	1272	33	-1	
5	1	1	5	26	1	148	1441	60	33	96	Total
5	1	1	5	26	2	1189	1446	231	23	0	15,020.0013,818.48
3	1	1	6	0	0	123	1486	1298	221	-1	
4	1	1	6	1	0	123	1486	251	23	-1	
5	1	1	6	1	1	123	1486	251	23	83	Equipment/Instrament
4	1	1	6	2	0	157	1518	1264	33	-1	
5	1	1	6	2	1	157	1523	455	18	0	VASCULARCLARISNONSTICKFORCEP
5	1	1	6	2	2	938	1522	86	19	88	05/11/25
5	1	1	6	2	3	1110	1523	47	18	90	1No
5	1	1	6	2	4	1217	1518	72	33	88	500.00
5	1	1	6	2	5	1352	1523	69	18	96	460.00
4	1	1	6	3	0	157	1555	1264	33	-1	
5	1	1	6	3	1	157	1560	255	18	0	WARMINGMATTRESS
5	1	1	6	3	2	934	1555	94	33	92	05/11/25
5	1	1	6	3	3	1111	1560	46	18	87	1No
5	1	1	6	3	4	1221	1555	68	33	95	750.00
5	1	1	6	3	5	1352	1560	69	19	96	690.00
4	1	1	6	4	0	157	1593	1264	33	-1	
5	1	1	6	4	1	157	1597	644	24	0	FLOWSENSOR(FABIANVENTILATORXDr.TusharParikh)
5	1	1	6	4	2	939	1597	86	19	95	13/11/25
5	1	1	6	4	3	1110	1598	47	18	91	1No
5	1	1	6	4	4	1217	1593	72	33	93	500.00
5	1	1	6	4	5	1352	1598	69	18	96	460.00
4	1	1	6	5	0	157	1630	1264	33	-1	
5	1	1	6	5	1	157	1635	644	23	0	FLOWSENSOR(FABIANVENTILATORXDr.TusharParikh)
5	1	1	6	5	2	939	1635	85	18	95	14/11/25
5	1	1	6	5	3	1111	1635	46	18	87	1No
5	1	1	6	5	4	1217	1630	72	33	93	500.00
5	1	1	6	5	5	1352	1635	69	18	96	460.00
4	1	1	6	6	0	148	1680	1272	33	-1	
5	1	1	6	6	1	148	1680	60	33	96	Total
5	1	1	6	6	2	1201	1685	219	22	0	2,250.002,078.00
3	1	1	7	0	0	123	1724	1298	135	-1	
4	1	1	7	1	0	123	1724	127	18	-1	
5	1	1	7	1	1	123	1724	127	18	0	BloodBank
4	1	1	7	2	0	157	1756	1264	33	-1	
5	1	1	7	2	1	157	1761	215	19	0	BLOODGROUPING
5	1	1	7	2	2	934	1757	94	32	96	04/11/25
5	1	1	7	2	3	1110	1762	47	18	90	1No
5	1	1	7	2	4	1222	1756	67	33	96	100.00
5	1	1	7	2	5	1365	1761	56	19	93	92.00
4	1	1	7	3	0	157	1794	1264	33	-1	
5	1	1	7	3	1	157	1799	288	18	0	BLOODGROUPING-NAT
5	1	1	7	3	2	938	1798	86	19	96	04/11/25
5	1	1	7	3	3	1110	1799	47	18	91	1No
5	1	1	7	3	4	1222	1794	67	33	96	100.00
5	1	1	7	3	5	1365	1799	56	18	96	92.00
4	1	1	7	4	0	157	1831	1264	33	-1	
5	1	1	7	4	1	157	1836	546	23	0	FRESHFROZENPLASMA(WITHOUTREPLACE)-
5	1	1	7	4	2	934	1831	94	33	90	04/11/25
5	1	1	7	4	3	1111	1836	46	18	87	1No
5	1	1	7	4	4	1217	1831	72	33	82	900.00
5	1	1	7	4	5	1353	1836	68	18	95	828.00
3	1	1	8	0	0	1077	1888	298	43	-1	
4	1	1	8	1	0	1078	1888	123	27	-1	
5	1	1	8	1	1	1078	1888	123	27	0	Page5of33
4	1	1	8	2	0	1077	1912	298	19	-1	
5	1	1	8	2	1	1077	1912	298	19	0	PrintedOn19/11/20251614
