level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	17	2	893	1104	139	20	0	19110.00
5	1	1	1	17	3	1108	1092	46	42	76	0.00
5	1	1	1	17	4	1237	1104	164	18	0	o08110.00
4	1	1	1	18	0	164	1127	1237	42	-1	
5	1	1	1	18	1	164	1144	297	20	0	qaniazs-MEBULISATION
5	1	1	1	18	2	892	1139	140	20	0	20180,00
5	1	1	1	18	3	1108	1127	43	42	95	0.00
5	1	1	1	18	4	1237	1138	164	19	0	o008-300,00
4	1	1	1	19	0	165	1162	1236	42	-1	
5	1	1	1	19	1	165	1178	295	21	0	1anim028-REBULISATIOH
5	1	1	1	19	2	893	1175	139	19	0	10(180,00
5	1	1	1	19	3	1108	1162	43	42	82	0,00
5	1	1	1	19	4	1237	1172	164	20	0	0.00160.00
4	1	1	1	20	0	164	1197	1237	42	-1	
5	1	1	1	20	1	164	1215	215	19	0	15172025GABS
5	1	1	1	20	2	892	1210	140	18	0	2010.00
5	1	1	1	20	3	1112	1197	39	42	78	0.90
5	1	1	1	20	4	1237	1208	164	18	4	00086-2000
4	1	1	1	21	0	166	1232	1236	42	-1	
5	1	1	1	21	1	166	1248	355	20	0	18V2025--MONTTORCHARGES.
5	1	1	1	21	2	895	1246	137	18	0	10800,00
5	1	1	1	21	3	1108	1232	46	42	95	0.90
5	1	1	1	21	4	1237	1243	165	18	0	0.00B00.00
4	1	1	1	22	0	166	1271	1237	37	-1	
5	1	1	1	22	1	166	1283	295	20	0	IBiy2m2s)6-sNEBULISATION
5	1	1	1	22	2	893	1278	139	20	0	30(180,00
5	1	1	1	22	3	1106	1272	48	36	32	0.b0
5	1	1	1	22	4	1233	1271	45	36	26	4.00
5	1	1	1	22	5	1341	1276	62	19	73	460.00
4	1	1	1	23	0	166	1301	1237	42	-1	
5	1	1	1	23	1	166	1317	304	21	0	18112005SYRINGEPULIP
5	1	1	1	23	2	894	1314	138	18	0	1.0450.00
5	1	1	1	23	3	1108	1301	46	42	71	0.00
5	1	1	1	23	4	1237	1312	166	19	0	an0450.00
4	1	1	1	24	0	167	1336	1236	42	-1	
5	1	1	1	24	1	167	1351	407	21	0	191V2025-DIETARYSERVICES-NICU
5	1	1	1	24	2	894	1350	138	18	0	1.0son.00
5	1	1	1	24	3	1108	1336	49	42	78	0.00
5	1	1	1	24	4	1237	1347	166	18	0	0908-00.00
4	1	1	1	25	0	165	1370	1238	42	-1	
5	1	1	1	25	1	165	1386	421	22	0	V1V2025NowtevesiveVoosation(NIV)
5	1	1	1	25	2	893	1382	139	22	33	404,800.00
5	1	1	1	25	3	1109	1370	46	42	71	0.00
5	1	1	1	25	4	1238	1380	165	20	11	0004.80.00
4	1	1	1	26	0	167	1404	1236	42	-1	
5	1	1	1	26	1	167	1420	329	21	0	16/1172025OXYGENPERDAY
5	1	1	1	26	2	895	1417	138	19	2	10240000
5	1	1	1	26	3	1110	1404	46	42	85	0,00
5	1	1	1	26	4	1239	1416	164	19	0	0.002,400,00
4	1	1	1	27	0	166	1439	1238	42	-1	
5	1	1	1	27	1	166	1454	463	22	0	16n12025ATTENDINGDELIVERYCHARGE
5	1	1	1	27	2	894	1451	139	21	0	1.08,000.00
5	1	1	1	27	3	1110	1439	46	42	92	0.00
5	1	1	1	27	4	1239	1449	165	20	0	0.008,000.00
4	1	1	1	28	0	166	1474	1237	42	-1	
5	1	1	1	28	1	166	1491	214	20	0	weesGRBS
5	1	1	1	28	2	895	1484	139	21	31	1044000
5	1	1	1	28	3	1110	1474	46	42	78	0.90
5	1	1	1	28	4	1240	1484	163	20	0	o008110.00
4	1	1	1	29	0	166	1510	1238	42	-1	
5	1	1	1	29	1	166	1526	410	20	0	veniees-METARYSERVICES-NICU
5	1	1	1	29	2	896	1522	139	20	0	1000.00
5	1	1	1	29	3	1110	1510	46	42	74	0.00
5	1	1	1	29	4	1240	1520	164	19	36	0008.00
4	1	1	1	30	0	167	1545	1236	42	-1	
5	1	1	1	30	1	167	1562	213	20	0	witi2075-ORBS
5	1	1	1	30	2	893	1558	142	18	0	20110.00
5	1	1	1	30	3	1110	1545	46	42	80	0.00
5	1	1	1	30	4	1240	1555	163	20	0	a00220.00
4	1	1	1	31	0	166	1580	1238	42	-1	
5	1	1	1	31	1	166	1596	356	21	0	yeii202s-sMONTTORCHARGEA,
5	1	1	1	31	2	896	1593	139	18	0	10800.00
5	1	1	1	31	3	1110	1580	46	42	68	0.00
5	1	1	1	31	4	1240	1590	164	19	0	0.008-800.00
4	1	1	1	32	0	166	1615	1237	42	-1	
5	1	1	1	32	1	166	1632	306	20	0	1wiNe2ssSYRINGEPUUIP
5	1	1	1	32	2	897	1628	138	18	0	19450,00
5	1	1	1	32	3	1110	1615	46	42	63	0.00
5	1	1	1	32	4	1240	1626	163	18	0	000480.60
4	1	1	1	33	0	168	1649	1236	42	-1	
5	1	1	1	33	1	168	1666	330	20	0	181y2028-OXYGENPER.DAY
5	1	1	1	33	2	896	1662	139	19	39	122,400.00
5	1	1	1	33	3	1114	1649	40	42	73	0.00
5	1	1	1	33	4	1240	1659	164	21	0	0006-2,400.00
4	1	1	1	34	0	169	1684	1236	42	-1	
5	1	1	1	34	1	169	1701	211	18	0	18112025-GRES
5	1	1	1	34	2	898	1697	137	19	0	10-110.00
5	1	1	1	34	3	1111	1684	46	42	78	0.99
5	1	1	1	34	4	1240	1694	165	21	0	om10.00
4	1	1	1	35	0	169	1719	1237	42	-1	
5	1	1	1	35	1	169	1735	330	20	0	1a102025-OXYGENPERDAY
5	1	1	1	35	2	896	1731	139	23	35	402,400.00
5	1	1	1	35	3	1115	1719	42	42	91	0.00
5	1	1	1	35	4	1240	1729	166	21	0	0.00-2A00.00
4	1	1	1	36	0	157	1784	1254	13	-1	
5	1	1	1	36	1	157	1784	1254	13	52	eee
4	1	1	1	37	0	159	1831	1245	30	-1	
5	1	1	1	37	1	159	1839	134	22	0	Pagedof-21
5	1	1	1	37	2	1072	1831	332	20	0	PaintedOn-24/11/20281.52P
