level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	8	1	5	1298	870	9	14	73	0
5	1	1	8	1	6	1392	870	68	16	93	1,000.00
4	1	1	8	2	0	200	892	78	13	-1	
5	1	1	8	2	1	200	892	78	13	70	CHARGES
3	1	1	9	0	0	52	966	1408	52	-1	
4	1	1	9	1	0	52	966	1408	34	-1	
5	1	1	9	1	1	52	966	64	32	36	3510871
5	1	1	9	1	2	201	966	140	32	0	CONSULTATION
5	1	1	9	1	3	616	989	2	3	22	.
5	1	1	9	1	4	1074	967	33	33	95	1.00
5	1	1	9	1	5	1168	968	74	32	71	1,000.00
5	1	1	9	1	6	1298	976	9	14	82	0
5	1	1	9	1	7	1392	976	68	16	88	1,000.00
4	1	1	9	2	0	196	989	410	32	-1	
5	1	1	9	2	1	196	989	86	32	47	CHARGES
5	1	1	9	2	2	604	1014	2	4	0	,
3	1	1	10	0	0	52	1072	1408	45	-1	
4	1	1	10	1	0	52	1072	1408	34	-1	
5	1	1	10	1	1	52	1072	64	32	42	3610801
5	1	1	10	1	2	201	1072	140	32	13	CONSULTATION
5	1	1	10	1	3	1074	1073	33	33	96	1.00
5	1	1	10	1	4	1168	1074	74	32	71	1,000.00
5	1	1	10	1	5	1298	1082	9	14	78	0
5	1	1	10	1	6	1392	1082	68	16	95	1,000.00
4	1	1	10	2	0	200	1105	78	12	-1	
5	1	1	10	2	1	200	1105	78	12	87	CHARGES
3	1	1	11	0	0	52	1152	1408	45	-1	
4	1	1	11	1	0	52	1152	1408	33	-1	
5	1	1	11	1	1	52	1152	64	32	21	371001
5	1	1	11	1	2	201	1152	140	32	0	CONSULTATION
5	1	1	11	1	3	1074	1152	38	33	92	1.00
5	1	1	11	1	4	1168	1153	74	32	77	1,000.00
5	1	1	11	1	5	1298	1161	9	14	70	0
5	1	1	11	1	6	1392	1161	68	16	93	1,000.00
4	1	1	11	2	0	200	1185	78	12	-1	
5	1	1	11	2	1	200	1185	78	12	87	CHARGES
3	1	1	12	0	0	52	1258	1408	45	-1	
4	1	1	12	1	0	52	1258	1408	33	-1	
5	1	1	12	1	1	52	1258	64	32	38	3810801
5	1	1	12	1	2	201	1258	140	32	0	CONSULTATION
5	1	1	12	1	3	1074	1259	36	32	94	1.00
5	1	1	12	1	4	1168	1259	74	32	73	4,000.00
5	1	1	12	1	5	1298	1267	9	14	76	0
5	1	1	12	1	6	1392	1267	68	16	95	1,000.00
4	1	1	12	2	0	200	1291	78	12	-1	
5	1	1	12	2	1	200	1291	78	12	83	CHARGER
3	1	1	13	0	0	52	1364	1408	45	-1	
4	1	1	13	1	0	52	1364	1408	33	-1	
5	1	1	13	1	1	52	1364	64	32	48	3010831
5	1	1	13	1	2	201	1364	140	32	0	CONSULTATION
5	1	1	13	1	3	1074	1365	33	32	74	1.00
5	1	1	13	1	4	1168	1365	74	32	73	4,000.00
5	1	1	13	1	5	1298	1373	9	14	76	0
5	1	1	13	1	6	1392	1373	68	17	94	1,000.00
4	1	1	13	2	0	200	1397	78	12	-1	
5	1	1	13	2	1	200	1397	78	12	82	CHARGER
3	1	1	14	0	0	51	1497	1409	44	-1	
4	1	1	14	1	0	51	1497	1409	33	-1	
5	1	1	14	1	1	51	1497	64	32	78	4010831
5	1	1	14	1	2	197	1497	144	32	0	1P-CONSULTATION
5	1	1	14	1	3	1074	1497	38	33	91	1.00
5	1	1	14	1	4	1168	1498	74	32	77	1,000.00
5	1	1	14	1	5	1298	1506	9	14	75	0
5	1	1	14	1	6	1392	1506	68	16	96	1,000.00
4	1	1	14	2	0	200	1529	78	12	-1	
5	1	1	14	2	1	200	1529	78	12	81	CHARGES
3	1	1	15	0	0	55	1603	1405	44	-1	
4	1	1	15	1	0	55	1603	1405	33	-1	
5	1	1	15	1	1	55	1603	60	32	38	411081
5	1	1	15	1	2	197	1603	144	32	0	1P-CONSULTATION
5	1	1	15	1	3	1074	1603	38	33	91	1.00
5	1	1	15	1	4	1168	1604	74	32	83	1,000.00
5	1	1	15	1	5	1298	1612	9	14	79	0
5	1	1	15	1	6	1392	1612	68	16	95	1,000.00
4	1	1	15	2	0	200	1635	78	12	-1	
5	1	1	15	2	1	200	1635	78	12	59	CHARGES
3	1	1	16	0	0	47	1671	1308	165	-1	
4	1	1	16	1	0	627	1671	10	9	-1	
5	1	1	16	1	1	627	1671	10	9	16	fn
4	1	1	16	2	0	47	1814	1308	22	-1	
5	1	1	16	2	1	47	1814	776	22	0	DisclaimerAlltheabovedatesindicatedasDate4Timeoftheentryonly
5	1	1	16	2	2	1228	1815	127	21	0	Page5of90
