level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
4	1	1	1	25	0	191	1479	172	19	-1	
5	1	1	1	25	1	191	1479	172	19	0	C3D0L006/DOE
4	1	1	1	26	0	187	1489	716	38	-1	
5	1	1	1	26	1	187	1489	99	38	23	30-06-27)
5	1	1	1	26	2	899	1506	4	5	30	,
4	1	1	1	27	0	148	1518	1245	23	-1	
5	1	1	1	27	1	148	1524	234	15	0	6MOXYNIC1.2GMINJ
5	1	1	1	27	2	615	1518	286	23	0	a/11/380Vil151.31
5	1	1	1	27	3	1328	1522	65	16	93	302.62
4	1	1	1	28	0	192	1545	185	20	-1	
5	1	1	1	28	1	192	1545	185	20	0	(BatchNo./LotNo
4	1	1	1	29	0	190	1567	159	19	-1	
5	1	1	1	29	1	190	1567	159	19	0	AQL0123/DOE
4	1	1	1	30	0	189	1589	93	20	-1	
5	1	1	1	30	1	189	1589	93	20	87	31-07-27)
4	1	1	1	31	0	111	1977	1348	23	-1	
5	1	1	1	31	1	111	1987	710	13	22	a
5	1	1	1	31	2	932	1994	43	6	16	one
5	1	1	1	31	3	1209	1986	70	14	23	ie
5	1	1	1	31	4	1454	1977	5	23	0	j
