level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	9	6	1301	438	65	36	82	4900.00
5	1	1	1	9	7	1438	448	11	16	26	6
4	1	1	1	10	0	87	464	1363	35	-1	
5	1	1	1	10	1	87	465	273	27	0	eetEE9018SN312292
5	1	1	1	10	2	456	469	269	19	0	OA7EMESET2MG2MLDN.
5	1	1	1	10	3	981	472	10	15	95	3
5	1	1	1	10	4	1063	472	131	17	34	1435.00
5	1	1	1	10	5	1316	464	47	35	77	40.08
5	1	1	1	10	6	1429	474	21	15	91	2
4	1	1	1	11	0	90	491	1358	34	-1	
5	1	1	1	11	1	90	491	47	32	1	eb
5	1	1	1	11	2	152	495	228	16	0	B3004)-D24AM020G
5	1	1	1	11	3	456	496	237	16	0	08/26ESOMAN40MdINJ
5	1	1	1	11	4	981	498	11	15	96	2
5	1	1	1	11	5	1050	491	59	33	93	430.00
5	1	1	1	11	6	1157	491	42	33	34	9.00
5	1	1	1	11	7	1307	492	58	33	75	860.00
5	1	1	1	11	8	1429	499	19	16	96	12
4	1	1	1	12	0	80	508	1419	43	-1	
5	1	1	1	12	1	80	518	36	27	20	(Baa
5	1	1	1	12	2	127	508	10	36	0	l)
5	1	1	1	12	3	161	518	194	28	0	j3002TSesLS10
5	1	1	1	12	4	455	521	240	17	0	64/26NEDMOLIV100ML
5	1	1	1	12	5	863	519	4	4	73	.
5	1	1	1	12	6	979	524	12	14	96	a
5	1	1	1	12	7	1047	516	66	33	92	822.00
5	1	1	1	12	8	1157	517	42	33	88	0.00
5	1	1	1	12	9	1304	518	62	33	41	1866.00
5	1	1	1	12	10	1438	522	61	18	51	6
4	1	1	1	13	0	79	539	1419	43	-1	
5	1	1	1	13	1	79	539	74	43	40	Wet
5	1	1	1	13	2	186	546	158	16	0	sos0328009
5	1	1	1	13	3	455	548	260	16	0	Ovz8BUSCOQASTINSIML.
5	1	1	1	13	4	981	550	11	14	95	2
5	1	1	1	13	5	1062	550	132	16	0	12800.00
5	1	1	1	13	6	1316	541	50	35	71	25.60
5	1	1	1	13	7	1429	551	69	19	52	2
4	1	1	1	14	0	91	559	1407	46	-1	
5	1	1	1	14	1	91	559	257	35	0	PREREH3004-PA2A114
5	1	1	1	14	2	455	571	227	21	0	092DYNAPARAQIN)
5	1	1	1	14	3	981	575	213	16	20	2430000
5	1	1	1	14	4	1319	571	179	34	0	712
4	1	1	1	15	0	92	593	1356	35	-1	
5	1	1	1	15	1	92	593	291	31	0	BeeHm)3004-BMT24-004A
5	1	1	1	15	2	455	598	215	17	0	0426VIMZOTECHINT
5	1	1	1	15	3	980	599	213	18	0	117000000
5	1	1	1	15	4	1303	593	64	35	64	1700.00
5	1	1	1	15	5	1429	603	19	15	87	12
4	1	1	1	16	0	97	613	1351	41	-1	
5	1	1	1	16	1	97	615	58	28	12	seit
5	1	1	1	16	2	266	613	94	36	80	WLT24031
5	1	1	1	16	3	455	624	218	18	0	04726DROTININJ2ML
5	1	1	1	16	4	982	626	7	16	96	1
5	1	1	1	16	5	1061	626	133	17	24	2850000
5	1	1	1	16	6	1316	619	50	35	58	28.50
5	1	1	1	16	7	1436	628	12	17	83	5
4	1	1	1	17	0	90	641	1358	36	-1	
5	1	1	1	17	1	90	643	46	29	19	aif
5	1	1	1	17	2	266	641	112	32	61	28010170e2
5	1	1	1	17	3	455	650	162	16	0	0W27)-RLS0OML
5	1	1	1	17	4	982	653	6	14	96	4
5	1	1	1	17	5	1061	644	48	32	70	74.00
5	1	1	1	17	6	1156	644	40	32	64	2.00
5	1	1	1	17	7	1320	645	47	32	0	MDO
5	1	1	1	17	8	1426	654	22	15	68	12
4	1	1	1	18	0	90	670	1360	36	-1	
5	1	1	1	18	1	90	670	285	30	0	ERRHeE3004-2601002281
5	1	1	1	18	2	455	674	156	17	0	0727NSSOML
5	1	1	1	18	3	981	678	10	15	96	2
5	1	1	1	18	4	1051	678	143	17	45	100,200.00
5	1	1	1	18	5	1306	671	62	35	74	200.40
5	1	1	1	18	6	1427	677	23	20	43	a
4	1	1	1	19	0	185	695	1263	36	-1	
5	1	1	1	19	1	86	695	277	29	0	BANE)3008)LSOD4174
5	1	1	1	19	2	455	702	157	16	0	06/27-NS100ML
5	1	1	1	19	3	981	703	10	16	96	3
5	1	1	1	19	4	1060	704	133	16	54	47.00.00
5	1	1	1	19	5	1313	695	53	36	89	141.00
5	1	1	1	19	6	1438	705	10	15	92	5
4	1	1	1	20	0	89	719	1360	38	-1	
5	1	1	1	20	1	89	719	263	31	0	ATAGe)DOePTOSOIE
5	1	1	1	20	2	455	726	181	17	0	0550IMLDS2ML.
5	1	1	1	20	3	981	730	10	15	70	5
5	1	1	1	20	4	1072	728	121	19	0	7D0at0
5	1	1	1	20	5	1316	721	48	36	89	35.00
5	1	1	1	20	6	1438	731	11	15	81	5
4	1	1	1	21	0	89	747	1358	39	-1	
5	1	1	1	21	1	89	747	218	29	0	BRAHE200489COF
5	1	1	1	21	2	454	752	182	17	0	0430SMLDSSML
5	1	1	1	21	3	980	755	11	16	96	3
5	1	1	1	21	4	1062	755	131	17	62	10,000.00
5	1	1	1	21	5	1316	748	48	38	88	30.00
5	1	1	1	21	6	1438	757	9	15	86	8
4	1	1	1	22	0	89	764	1359	54	-1	
5	1	1	1	22	1	89	764	74	54	35	BE
5	1	1	1	22	2	185	778	160	15	0	3soog8102000
5	1	1	1	22	3	454	777	201	18	0	ov30JOMLDS10ML
5	1	1	1	22	4	980	781	10	15	96	3
5	1	1	1	22	5	1062	781	131	18	67	16,000.00
5	1	1	1	22	6	1318	772	49	35	77	45.00
5	1	1	1	22	7	1435	782	13	15	0	3
4	1	1	1	23	0	91	838	76	19	-1	
5	1	1	1	23	1	91	838	76	19	30	ok)
4	1	1	1	24	0	89	883	70	14	-1	
5	1	1	1	24	1	89	883	70	14	27	eae
4	1	1	1	25	0	90	920	1017	21	-1	
5	1	1	1	25	1	90	920	137	20	0	BERpPEAXON
5	1	1	1	25	2	291	921	205	18	0	CasT%CGSTAMT
5	1	1	1	25	3	561	922	156	19	0	BGST%SGST
5	1	1	1	25	4	1001	922	106	16	0	DISC.AMT
4	1	1	1	26	0	66	930	1375	37	-1	
5	1	1	1	26	1	66	933	162	32	0	BEGECH0.00
5	1	1	1	26	2	321	930	45	34	65	0,00
5	1	1	1	26	3	454	931	45	36	80	0.00
5	1	1	1	26	4	586	931	46	34	60	0.00
5	1	1	1	26	5	722	932	46	34	89	0.00
5	1	1	1	26	6	994	933	113	34	0	CGSTAMT
5	1	1	1	26	7	1383	944	58	16	92	750.60
4	1	1	1	27	0	66	953	1375	49	-1	
5	1	1	1	27	1	66	957	162	28	0	PeeHWh1757.62
5	1	1	1	27	2	319	953	45	36	62	250
5	1	1	1	27	3	442	954	56	48	23	43.94
5	1	1	1	27	4	586	955	45	36	59	250
5	1	1	1	27	5	715	955	50	36	64	43.94
5	1	1	1	27	6	995	957	114	36	0	SGSTAMT
5	1	1	1	27	7	1382	963	59	19	82	780.00
4	1	1	1	28	0	66	970	1377	41	-1	
5	1	1	1	28	1	66	970	162	32	0	Beehoe4i237
5	1	1	1	28	2	320	972	40	35	78	6.00
5	1	1	1	28	3	433	972	61	36	8	6a4-Td
5	1	1	1	28	4	588	973	45	36	46	600
5	1	1	1	28	5	701	974	61	36	69	084.74
5	1	1	1	28	6	938	975	171	36	0	ROUNDOFFAMT
5	1	1	1	28	7	1405	985	38	18	85	0.25
4	1	1	1	29	0	150	992	1291	37	-1	
5	1	1	1	29	1	89	995	139	23	21	to
5	1	1	1	29	2	320	992	43	32	68	6.00
5	1	1	1	29	3	457	993	42	32	92	0.00
5	1	1	1	29	4	592	993	37	32	73	8.00
5	1	1	1	29	5	722	995	46	32	95	0.00
5	1	1	1	29	6	1008	997	99	32	0	NETAMT
5	1	1	1	29	7	1363	1007	78	15	83	19728.00
4	1	1	1	30	0	89	1009	1352	39	-1	
5	1	1	1	30	1	89	1016	138	29	0	Beom166.56
5	1	1	1	30	2	313	1009	47	36	90	14.00
5	1	1	1	30	3	447	1011	52	35	66	21,02
5	1	1	1	30	4	583	1010	50	36	88	14.00
5	1	1	1	30	5	715	1011	50	36	85	21.82
5	1	1	1	30	6	1006	1012	103	36	0	PAIDANT
5	1	1	1	30	7	1405	1027	36	16	79	0.00
4	1	1	1	31	0	66	1062	1370	23	-1	
5	1	1	1	31	1	66	1062	99	15	10	1
5	1	1	1	31	2	300	1075	503	6	0	Se
5	1	1	1	31	3	842	1065	100	20	7	ee.
5	1	1	1	31	4	1328	1078	108	6	31	nee
4	1	1	1	32	0	58	1344	75	28	-1	
5	1	1	1	32	1	58	1356	4	11	72	t
5	1	1	1	32	2	84	1344	49	28	0	ae
4	1	1	1	33	0	50	1643	115	23	-1	
5	1	1	1	33	1	50	1643	115	23	0	erersoe,
4	1	1	1	34	0	50	1719	107	32	-1	
5	1	1	1	34	1	50	1719	16	32	0	f
5	1	1	1	34	2	86	1720	71	23	20	areal
4	1	1	1	35	0	64	1740	93	15	-1	
5	1	1	1	35	1	64	1740	93	15	0	iytibis
4	1	1	1	36	0	43	1769	113	35	-1	
5	1	1	1	36	1	43	1771	18	22	19	a
5	1	1	1	36	2	88	1769	44	35	20	at
5	1	1	1	36	3	143	1769	13	21	90	all
4	1	1	1	37	0	49	1811	102	23	-1	
5	1	1	1	37	1	49	1811	102	23	0	Gera
4	1	1	1	38	0	49	1807	116	62	-1	
5	1	1	1	38	1	49	1807	12	48	5	if
5	1	1	1	38	2	85	1812	46	53	34	ie
5	1	1	1	38	3	143	1823	22	46	77	4
4	1	1	1	39	0	48	1975	943	25	-1	
5	1	1	1	39	1	48	1976	5	19	0	(
5	1	1	1	39	2	93	1978	12	15	0	yl
5	1	1	1	39	3	127	1975	4	4	73	H
5	1	1	1	39	4	147	1976	3	16	67	I
5	1	1	1	39	5	987	1999	4	1	0	-
