level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	21	2	1115	988	171	55	0	eoPA8
4	1	1	1	22	0	1112	1152	6	40	-1	
5	1	1	1	22	1	1112	1152	6	40	87	i
4	1	1	1	23	0	768	1205	555	111	-1	
5	1	1	1	23	1	768	1205	32	67	3	yp
5	1	1	1	23	2	1298	1296	25	20	0	,
4	1	1	1	24	0	940	1314	383	66	-1	
5	1	1	1	24	1	940	1331	37	35	17	3
5	1	1	1	24	2	1258	1314	65	66	65	sk
4	1	1	1	25	0	1257	1384	27	20	-1	
5	1	1	1	25	1	1257	1384	27	20	0	x
4	1	1	1	26	0	810	1382	512	109	-1	
5	1	1	1	26	1	810	1395	31	50	31	C
5	1	1	1	26	2	932	1409	50	63	32	4
5	1	1	1	26	3	1016	1431	36	60	87	g
5	1	1	1	26	4	1257	1382	65	69	74	als
4	1	1	1	27	0	797	1444	524	26	-1	
5	1	1	1	27	1	797	1444	79	26	44	ee
5	1	1	1	27	2	1257	1451	64	18	32	rl
4	1	1	1	28	0	322	1464	999	44	-1	
5	1	1	1	28	1	322	1474	26	33	0	?
5	1	1	1	28	2	807	1469	29	32	54	v
5	1	1	1	28	3	1257	1464	64	44	55	rin
4	1	1	1	29	0	791	1490	165	49	-1	
5	1	1	1	29	1	791	1490	49	49	36	BY)
5	1	1	1	29	2	924	1494	32	28	0	w
4	1	1	1	30	0	924	1539	359	21	-1	
5	1	1	1	30	1	924	1543	16	3	46	a
5	1	1	1	30	2	1257	1539	26	21	0	-
4	1	1	1	31	0	1257	1563	25	27	-1	
5	1	1	1	31	1	1257	1563	25	27	6	o
4	1	1	1	32	0	440	1587	837	50	-1	
5	1	1	1	32	1	440	1587	59	50	49	L
5	1	1	1	32	2	1004	1587	103	46	0	ap
5	1	1	1	32	3	1227	1591	50	33	1	-2
4	1	1	1	33	0	461	1668	885	68	-1	
5	1	1	1	33	1	461	1678	41	54	61	re)
5	1	1	1	33	2	762	1668	184	52	0	.AGE
5	1	1	1	33	3	1042	1686	65	41	0	e
5	1	1	1	33	4	1248	1686	98	50	0	(
4	1	1	1	34	0	1004	1771	103	21	-1	
5	1	1	1	34	1	1004	1771	28	21	76	U
5	1	1	1	34	2	1103	1777	4	14	22	8
4	1	1	1	35	0	1004	1795	257	17	-1	
5	1	1	1	35	1	1004	1795	20	16	56	w
5	1	1	1	35	2	1259	1801	2	11	50	I
4	1	1	1	36	0	312	1775	953	73	-1	
5	1	1	1	36	1	312	1775	953	73	39	eee
4	1	1	1	37	0	331	1852	966	95	-1	
5	1	1	1	37	1	331	1943	6	3	0	-
5	1	1	1	37	2	350	1852	947	95	0	f)
